-2668, 4060, 9204, 32767, -18607, 5106, 4440, -3208, 32767, 25385, 4459, -14062, -1772, 352, 22352, 29318, 3536, -14627, -3016, 476, 22576, 32767, 2086, -13265, -3292, 1548, 20436, 32767, 1695, -11218, -2904, 2444, 19384, 32767, 1908, -9284, -2788, 2400, 16040, 32767, 2004, -7581, -2884, 4028, 14092, 32767, 1735, -6086, -3108, 4852, 11340, 32767, 1771, -4893, -3112, 5744, 9040, 32767, 2032, -3879
-3332, 6456, 6204, 32767, 3609, -2558, -5992, -6888, 32767, 26059, -1528, -5142, -8312, -4076, 24696, 32767, -3501, -1889, -9412, -2868, 24272, 32767, -6833, 3007, -5964, -2104, 22764, 32767, -8817, 5856, -2524, -1216, 22424, 32767, -9222, 5003, -1892, -92, 20660, 32767, -8975, 2471, -1796, 1844, 16340, 32767, -8139, 309, -3428, 3940, 11872, 32767, -5340, 120, -4588, 6588, 6172, 32767, -688, 2282
-4124, 8796, 748, 32767, 4241, 4676, -2900, -5848, 32176, 1295, 1523, 5200, -1772, -3848, 19044, -776, 407, 5992, -1064, -4364, 20620, -584, -710, 4540, -776, -5052, 21956, -880, -633, 1854, -1184, -5436, 23528, -279, 796, -638, -2676, -6112, 24828, 576, 2810, -2016, -5148, -6428, 26536, 2946, 4012, -864, -6956, -6380, 27168, 7143, 4211, 2555, -6392, -6560, 26064, 11929, 3216, 6251
-5712, -6040, 23780, 16035, 1678, 8751, -2956, -7232, 28336, 4215, 2550, 1172, -3556, -5476, 20908, 3870, 2802, 2435, -3972, -5664, 21492, 5191, 2087, 3432, -3512, -6088, 21796, 5426, 1569, 3771, -3564, -6444, 22268, 5291, 1776, 3856, -3840, -6412, 23408, 5458, 2577, 4256, -4528, -6560, 24144, 6794, 3774, 5133, -4696, -6172, 24080, 8957, 5049, 6351, -4656, -6072, 23060, 11496, 6073, 7418
-4656, -5444, 21496, 14263, 6629, 8303, -2616, -10848, 32767, 9423, 3778, 1933, -4652, -8184, 25760, 7820, 4480, 1879, -4500, -8948, 27916, 10297, 5048, 1634, -5136, -9348, 29240, 14082, 5744, 1519, -6348, -8792, 29424, 19435, 6052, 2528, -5412, -8308, 28888, 25842, 5970, 3970, -4040, -6840, 26704, 31851, 6944, 4069, -4372, -5624, 23768, 32767, 7559, 4403, -4632, -4480, 19992, 32767, 7118, 6095
-4052, -3196, 16452, 32767, 6571, 8242, -3988, -7180, 32767, 5776, 3318, 910, -2612, -5732, 20996, 3122, 3911, 1148, -3184, -5992, 23320, 3264, 4232, 401, -3328, -7504, 26432, 3848, 4505, -513, -4660, -8792, 30204, 7792, 5627, -1295, -6980, -9976, 32524, 14299, 5518, -303, -8460, -10772, 31800, 21359, 3516, 2900, -7840, -10624, 29520, 26925, 1431, 6773, -6220, -9532, 25776, 30267, 1377, 9709
-4776, -7676, 21844, 32189, 3035, 12153, -5488, -7788, 32767, 6567, -62, 9852, -4816, -5232, 26544, 6535, -168, 12184, -4264, -4180, 27508, 8957, -131, 13202, -2828, -5320, 27648, 9910, 977, 12253, -3552, -6952, 28788, 11065, 2602, 10432, -5960, -8744, 30636, 13828, 4050, 9336, -9380, -9924, 31672, 19131, 4571, 10665, -10644, -11232, 29808, 25316, 4104, 13541, -11232, -11248, 26640, 30657, 3830, 17179
-10256, -10096, 22116, 32767, 3725, 20948, -3760, -9136, 32767, 7847, 2187, 469, -6904, -8272, 28208, 8875, 5133, 768, -9684, -8340, 30180, 14248, 6309, 3451, -10648, -8284, 27844, 18834, 6328, 8246, -9596, -7208, 25084, 21474, 5934, 13250, -7736, -6628, 23380, 22543, 5374, 16428, -4600, -7640, 18432, 22732, 5632, 17298, -4164, -6248, 21560, 25054, 5346, 17924, -4544, -2172, 18188, 26595, 4376, 16912
-3988, -3244, 15284, 28068, 4406, 17036, 1104, -4876, 32767, 7531, 9247, 19, 3588, -2356, 27172, 7657, 12500, -383, 4244, -2420, 29000, 9839, 15279, -4394, 1904, -3516, 29568, 12761, 15819, -8798, -2180, -3812, 29824, 17284, 12746, -9572, -4120, -3876, 28836, 22752, 7543, -6955, -3132, -3356, 27044, 28225, 3382, -3816, -692, -2664, 25304, 32767, 2188, -2016, 780, -1940, 22120, 32767, 2551, -1916
744, -1500, 18664, 32767, 2410, -2481, -748, -4368, 32767, 1195, 8691, 3554, 1088, -3280, 27812, 2250, 9813, 3053, 116, -4160, 29440, 5247, 9303, 379, -1368, -5516, 31388, 9275, 6290, -1950, -2352, -6272, 32040, 14445, 4103, -3435, -3880, -6688, 31848, 19864, 3861, -3428, -4832, -6532, 30180, 25881, 4595, -1899, -4692, -6260, 27160, 31074, 5415, 204, -3996, -5540, 23156, 32767, 5438, 1828
