-4704, -1896, 13184, 8058, -4377, -14402, 6720, -1092, 29040, 4023, 443, -10938, 3548, 936, 15312, 3112, -732, -13388, 3104, 296, 14672, 3917, -1709, -15467, 1888, 108, 14600, 4224, -2509, -16571, 1460, -68, 14488, 4142, -3531, -17142, 880, -272, 14828, 4071, -4413, -17024, 1252, -972, 14556, 4711, -5006, -16518, 1436, -548, 15380, 3359, -4746, -16273, 684, -952, 16376, 4994, -4640, -16189
1372, -1264, 16352, 4234, -5498, -15861, 4464, -3320, 26020, 9061, -6901, 4935, 3112, -724, 14256, 7339, -7319, 4044, 3152, -988, 12888, 7151, -7682, 2553, 2920, -716, 12460, 5934, -7609, 1619, 2776, -468, 12100, 4379, -7272, 705, 2540, -304, 12696, 3193, -6693, 432, 2472, -592, 13308, 2895, -5824, 905, 2700, -204, 13772, 2933, -4855, 1862, 3388, -516, 13964, 2953, -3827, 3093
4384, -772, 13920, 2237, -2147, 2957, 5828, -3412, 26712, 1700, -365, 436, 4848, -856, 15408, -557, 161, -977, 5664, -1168, 15676, -1133, 99, -3345, 5228, -804, 15844, -1019, 186, -5289, 5096, -968, 15884, -731, -128, -6046, 5488, -1016, 15888, 94, -352, -5820, 6300, -856, 16012, 692, -394, -5291, 7376, -804, 16064, 1074, -103, -5484, 7644, -616, 15800, 1166, 211, -6766
7388, -448, 15312, 1157, 102, -8582, 8184, -4124, 31552, 1708, 60, -371, 6204, -744, 16608, -22, 487, -1170, 7172, -1276, 16492, -602, 629, -3067, 6556, -1028, 16648, -605, 544, -4710, 6444, -1056, 16256, -252, -129, -5707, 6036, -1064, 16516, 642, -1220, -6034, 6232, -900, 16152, 1642, -2128, -6068, 6300, -728, 16072, 2226, -2554, -6196, 6008, -628, 16004, 2551, -2866, -6199
5912, -592, 15840, 3114, -3001, -6449, 9768, -1060, 22092, 1356, 179, -4086, 7764, 752, 16300, -254, -454, -6035, 8184, 96, 15888, 313, -1579, -6970, 7740, 476, 16016, 1271, -2091, -7497, 8148, 540, 15728, 1724, -1923, -7997, 7512, 708, 15280, 1726, -1506, -8780, 6960, 632, 15072, 1593, -1580, -9522, 5900, 192, 14800, 1707, -2195, -10093, 5120, 88, 14812, 2101, -3083, -10363
4332, -204, 14568, 2382, -4003, -10387, 6328, -1184, 31716, -149, -336, -4540, 5700, 688, 15296, -1542, -105, -4538, 6844, -412, 15656, -1611, -996, -4978, 7916, 84, 16696, -721, -1261, -5282, 8880, 136, 16768, -241, -959, -6412, 8848, 8, 16516, 53, -761, -8109, 8032, -296, 16680, 522, -1138, -9832, 7116, -828, 16244, 1484, -2011, -11510, 6416, -1044, 15852, 2226, -3036, -12602
5524, -1084, 15652, 2673, -3799, -13268, 10072, -1784, 31680, 5372, -761, -1928, 9548, 1280, 14944, 3262, 241, -3109, 10184, 1292, 15040, 2898, 241, -5782, 9356, 1576, 15008, 2203, -384, -8841, 8544, 1328, 15060, 2126, -1289, -11193, 7652, 900, 14968, 2373, -2271, -12978, 6808, 608, 14940, 2374, -2654, -14080, 5664, 96, 14716, 2154, -2607, -14448, 4108, -292, 14912, 2055, -2565, -14469
2912, -348, 14712, 1900, -2189, -14557, 8528, -1920, 29008, 3575, -495, -5496, 7232, 476, 16364, 2455, -628, -5838, 7416, 168, 16060, 2835, -1100, -7048, 6912, 520, 15996, 3163, -1702, -8566, 6152, 452, 15616, 3335, -2302, -9947, 5264, 276, 14932, 3142, -3226, -11216, 4476, -48, 14780, 2862, -3951, -12233, 3288, -432, 14652, 2501, -4470, -12791, 2172, -1416, 14936, 2257, -4680, -13140
808, -436, 14836, 1356, -4854, -12934, 7156, -1612, 23100, 2018, -112, -842, 6612, 740, 17884, 817, -243, -1841, 7568, 96, 17748, 1593, -707, -3450, 7860, 508, 17936, 2155, -1011, -4940, 8100, 604, 17504, 2438, -1062, -6166, 7948, 432, 16892, 2790, -1091, -7363, 7724, 376, 16576, 2940, -840, -8480, 7000, 324, 15940, 2897, -696, -9621, 6204, 72, 15444, 2763, -719, -10532
5268, 8, 15496, 2874, -1123, -11315, 9588, -2008, 28680, 3083, -1033, -843, 7572, 512, 16240, 1501, -774, -2249, 7396, 8, 15872, 1213, -719, -3860, 6796, -68, 16052, 1053, -896, -5053, 6580, -40, 16132, 1461, -1140, -5793, 6584, 128, 16048, 2290, -1517, -6026, 6928, 324, 15508, 2769, -1511, -6391, 6516, 392, 15276, 2568, -1327, -7284, 5840, 268, 14876, 2435, -1271, -8536
4580, 300, 14812, 2265, -1566, -9946, 8772, -2496, 31284, 1313, -437, -985, 6492, 796, 16236, 115, -613, -2252, 7056, 456, 16068, 431, -641, -4200, 6552, 484, 15920, 562, -1145, -5725, 6380, 320, 15432, 721, -1387, -6550, 6604, 196, 15588, 890, -1618, -6897, 6744, 288, 15912, 1247, -1530, -7408, 6512, 220, 15912, 1566, -1300, -8175, 5952, 40, 15868, 1763, -1131, -9098
5188, -652, 15832, 1730, -1179, -10142, 8020, -1312, 24176, 2861, -1504, -4631, 6416, 740, 15888, 1539, -1748, -5620, 6604, 412, 15460, 1834, -1722, -6703, 6100, 572, 15848, 1716, -1702, -7572, 5908, 508, 15444, 1634, -1356, -8530, 5248, 584, 14960, 1622, -1425, -9729, 4300, 196, 14624, 1482, -1990, -10873, 3568, 192, 14512, 1496, -2683, -11706, 2836, -80, 14472, 1470, -3107, -12319
2096, -212, 14592, 1535, -3615, -12544, 3524, -2212, 23184, 2544, -642, -507, 3392, 168, 15376, 885, 457, 301, 5540, -412, 15596, 703, 524, 286, 6956, 232, 16608, 1220, 561, -394, 8172, 500, 16712, 1596, 911, -1911, 8536, 584, 16432, 1826, 1331, -3897, 8488, 396, 15932, 1504, 1454, -5845, 7928, 96, 15744, 1254, 1218, -7544, 7052, -356, 15564, 1471, 302, -8541
6356, -636, 15780, 2203, -1209, -9268, 5432, -2628, 25772, 162, -916, -3, 4136, 400, 15164, -1329, -3, -123, 4736, -44, 15564, -1335, -92, -1135, 4324, -40, 15944, -1233, -770, -2514, 4248, -272, 16124, -1157, -1357, -3701, 3816, -440, 16160, -686, -1736, -4432, 3788, -608, 16236, -253, -1615, -4391, 4200, -736, 16324, 115, -1255, -4210, 4588, -528, 16560, 473, -716, -4390
4804, -468, 16436, 517, -283, -4832, 5712, -952, 30364, 320, 89, -4200, 3000, 392, 16156, -630, -151, -4548, 3224, -152, 16128, -107, -577, -4580, 3252, -352, 16736, 730, -839, -4362, 3972, -320, 16684, 1372, -654, -4398, 4196, -564, 16808, 1614, -256, -4848, 4192, -408, 17048, 2083, -546, -5467, 4280, -292, 16788, 2531, -560, -5990, 4624, -120, 16448, 2782, -243, -6388
4844, 100, 15896, 2826, 57, -6904, 6800, -3604, 32767, -2226, 1194, -4439, 4332, -376, 17160, -3086, 0, -4359, 6020, -972, 18464, -1377, -1085, -3919, 6972, -720, 19084, 445, -1357, -3484, 7836, -416, 18728, 1371, -803, -3964, 8116, -124, 18800, 1573, -400, -5313, 7824, -164, 18624, 2002, -108, -6839, 7444, -192, 18052, 2505, 257, -8297, 6648, -556, 17456, 2697, 364, -9355
5988, -752, 17184, 2999, -74, -10101, 6864, -2320, 32767, 1938, -1928, -4764, 5796, -88, 19000, 2038, -1577, -4676, 7204, -304, 18924, 3005, -1216, -5322, 7868, 520, 18908, 3747, -407, -6648, 8252, 1156, 18292, 4085, 427, -8861, 8292, 1152, 17988, 4358, 739, -11089, 8148, 1056, 17376, 4835, 759, -12911, 7740, 760, 16280, 4974, 297, -14308, 7196, 412, 15628, 4571, -759, -15541
6424, 468, 15864, 4865, -1975, -16948, 7400, -3720, 30136, 1642, -199, -1510, 5328, -560, 18120, 1065, 135, -1793, 6592, -820, 17548, 1790, 246, -2746, 6988, -44, 17128, 2202, 261, -4089, 7924, 32, 17156, 2692, 369, -5293, 8404, 236, 16320, 3182, 637, -6875, 8060, 368, 15916, 3259, 466, -8867, 7348, 120, 15684, 3212, -23, -10978, 5868, -336, 15484, 3282, -579, -12659
4336, -876, 15476, 3292, -1021, -13811, 8468, -2224, 31280, -450, 1080, -2641, 5684, -92, 16868, -1638, -88, -3884, 6888, -1000, 17816, -431, -1356, -4261, 7740, -584, 18624, 825, -1294, -4052, 9072, -360, 18392, 1477, 82, -4124, 9160, -164, 18300, 1628, 1309, -5151, 8800, -232, 18188, 1978, 1685, -7011, 7772, -436, 18056, 2571, 1132, -9209, 6288, -820, 17900, 3371, 417, -10394
5060, -968, 17196, 4393, -325, -10714, 9680, -2368, 29468, 4195, -1265, -7392, 7196, 744, 16928, 3148, -1025, -8366, 7808, 480, 16292, 3728, -967, -9602, 7644, 1248, 15784, 4040, -533, -11221, 7088, 1104, 15648, 3553, -481, -12604, 6320, 904, 15684, 3710, -928, -13989, 5528, 692, 15348, 4086, -1785, -15198, 4332, 280, 15132, 4265, -2408, -16283, 3224, 216, 14380, 4247, -2650, -16928
1588, -532, 14668, 3665, -2779, -16886, 9268, -1224, 22176, 3761, 863, -1706, 7956, 876, 16208, 2121, 1643, -3153, 7800, 404, 15716, 2310, 1313, -4962, 7088, 556, 15796, 2585, 435, -6564, 6668, 464, 15260, 3319, -139, -7878, 6008, 356, 14960, 3637, -865, -9050, 5104, 128, 14576, 3727, -1505, -9952, 4344, -40, 14272, 3728, -2333, -10498, 3896, -148, 14260, 3598, -2983, -10904
3448, -156, 14136, 3434, -3578, -11164, 6716, -2972, 28928, 2894, -428, -4207, 5076, -396, 16224, 1721, 71, -4113, 5044, -644, 16048, 1927, 397, -4588, 4596, -556, 16192, 1950, 515, -4992, 4440, -668, 16212, 2191, 443, -5195, 4492, -248, 15796, 2335, 377, -5648, 4612, 28, 15440, 2345, 87, -6244, 4348, 100, 14716, 2238, -294, -7084, 4144, 220, 14548, 2135, -905, -8067
3564, 248, 14488, 2096, -1582, -9052, 8052, -2276, 31016, 593, -277, 823, 5068, -40, 15744, -93, -601, 520, 5468, -524, 16332, 546, -841, -28, 5832, -348, 16404, 1222, -570, -868, 6108, -256, 16220, 1191, 296, -1857, 5796, -256, 16268, 1058, 894, -2874, 5292, -228, 16024, 991, 863, -3920, 4936, -228, 15692, 1226, 439, -4896, 4452, -320, 15436, 1596, -109, -5679
4204, -196, 14988, 1913, -528, -6229, 8104, -1060, 31528, 1525, 371, -2054, 4932, 724, 16448, 457, 451, -2565, 4828, -20, 15944, 764, 11, -3183, 4368, 256, 16484, 1238, -256, -3794, 4524, 364, 16248, 1903, -571, -4199, 4504, 416, 15612, 2343, -627, -4536, 4608, 428, 15288, 2521, -836, -4970, 4576, 712, 14964, 2609, -1195, -5781, 4140, 928, 14632, 2459, -1595, -6770
3720, 772, 14064, 2208, -2147, -7669, 8812, -2700, 28540, 1523, -768, -2058, 5172, 992, 15036, -172, -627, -3081, 5412, 400, 14524, -222, -869, -4460, 5036, 572, 14680, -129, -1278, -5756, 4624, 388, 14380, -40, -1420, -6967, 3740, -20, 14056, -28, -1876, -7700, 3276, -196, 14480, 23, -2197, -8045, 2864, -472, 14168, 284, -2336, -7955, 2600, -424, 14148, 279, -2168, -7815
2588, -628, 14424, 178, -2081, -7761, 8900, -2160, 27840, 2964, -1110, -8087, 5544, 1204, 16112, 1750, -1999, -8748, 6060, 232, 15020, 2057, -2543, -9444, 5816, 664, 15504, 2375, -3057, -10041, 5600, 556, 15324, 3202, -3609, -10808, 5160, 348, 14844, 3600, -4068, -11607, 4552, 252, 14676, 3723, -4570, -12377, 3964, 120, 14676, 3797, -5063, -13103, 3280, -148, 14600, 3776, -5482, -13564
2648, -340, 14372, 3658, -5770, -13721, 6536, -804, 30068, 629, 702, -2772, 3752, 1472, 15496, -824, -162, -4471, 4268, 632, 15156, -74, -1676, -6191, 4436, 1012, 15492, 629, -3664, -7765, 4740, 996, 15632, 1621, -5784, -9456, 5064, 1172, 15568, 2758, -8056, -11262, 5424, 1492, 15524, 3798, -9507, -13056, 5672, 1648, 15340, 4670, -9762, -14697, 5816, 1832, 15004, 5166, -8908, -16503
5408, 1788, 14536, 5159, -7484, -18200, 9052, -1068, 21796, 1122, 2777, -1146, 6936, 1056, 14804, -381, 1652, -2567, 6956, 424, 14492, 25, 514, -4028, 6468, 408, 14748, 680, -959, -5036, 6508, 304, 14692, 1304, -1546, -5687, 6364, 328, 14428, 1449, -1601, -6546, 5904, 268, 14360, 1108, -1661, -7545, 5292, 220, 14332, 874, -2035, -8600, 4268, -144, 14224, 692, -2646, -9377
3528, -256, 14288, 676, -3284, -9835, 12516, -244, 28408, 2298, 437, -4933, 9712, 1400, 14920, 511, 480, -6636, 9472, 592, 14368, 475, 481, -8081, 8036, 676, 14552, 660, 16, -9190, 7220, 460, 14224, 848, -474, -10189, 6064, 328, 14388, 906, -1133, -11240, 4640, -16, 14324, 762, -2044, -12030, 3372, -444, 14280, 722, -2917, -12393, 2464, -716, 14584, 663, -3500, -12032
